"customer_id","region","total_revenue","customer_rank","cumulative_revenue_percent","customer_percent","customer_group"
"11504","Europe","1793.99","453","0.5571","0.151","Other"
"12769","North America","1793.84","454","0.5576","0.1513","Other"
"11691","Middle East","1789.6799999999998","455","0.5581","0.1517","Other"
"12783","North America","1786.79","456","0.5586","0.152","Other"
"11889","North America","1781.35","457","0.5591","0.1523","Other"
"10013","Southeast Asia","1779.94","458","0.5596","0.1527","Other"
"11829","Latin America","1777.55","459","0.5602","0.153","Other"
"12225","Europe","1777.32","460","0.5607","0.1533","Other"
"10562","Middle East","1764.1","461","0.5612","0.1537","Other"
"10436","Europe","1763.5600000000002","462","0.5617","0.154","Other"
"10930","Southeast Asia","1763.1399999999999","463","0.5622","0.1543","Other"
"12267","Middle East","1761.4099999999999","464","0.5627","0.1547","Other"
"11720","North America","1760.6499999999999","465","0.5632","0.155","Other"
"10119","Latin America","1759.0800000000002","466","0.5637","0.1553","Other"
"11462","North America","1758.58","467","0.5642","0.1557","Other"
"12891","Europe","1757.1","468","0.5647","0.156","Other"
"12633","Latin America","1756.54","469","0.5652","0.1563","Other"
"12230","Southeast Asia","1755.89","470","0.5657","0.1567","Other"
"11469","Latin America","1752.71","471","0.5662","0.157","Other"
"10522","Southeast Asia","1752.44","472","0.5667","0.1573","Other"
"10081","Latin America","1750.65","473","0.5672","0.1577","Other"
"10354","North America","1748.75","474","0.5677","0.158","Other"
"12316","North America","1745.06","475","0.5683","0.1583","Other"
"10151","Middle East","1744.04","476","0.5688","0.1587","Other"
"12396","Latin America","1741.49","477","0.5693","0.159","Other"
"11655","North America","1741.41","478","0.5698","0.1593","Other"
"12950","North America","1740.95","479","0.5703","0.1597","Other"
"11097","Latin America","1734.97","480","0.5708","0.16","Other"
"11050","North America","1733.29","481","0.5713","0.1603","Other"
"12106","North America","1732.8600000000001","482","0.5718","0.1607","Other"
"11914","Middle East","1728.75","483","0.5723","0.161","Other"
"10991","Middle East","1727.98","484","0.5727","0.1613","Other"
"12222","Latin America","1720.72","485","0.5732","0.1617","Other"
"12438","Southeast Asia","1719.41","486","0.5737","0.162","Other"
"12129","Southeast Asia","1719.35","487","0.5742","0.1623","Other"
"12790","Latin America","1717.96","488","0.5747","0.1627","Other"
"12262","Southeast Asia","1715.17","489","0.5752","0.163","Other"
"11102","North America","1713.68","490","0.5757","0.1633","Other"
"11716","Latin America","1713.26","491","0.5762","0.1637","Other"
"10719","Latin America","1711.78","492","0.5767","0.164","Other"
"12384","Latin America","1709.45","493","0.5772","0.1643","Other"
"10224","Southeast Asia","1698.56","494","0.5777","0.1647","Other"
"11893","Europe","1697.5","495","0.5782","0.165","Other"
"12582","Middle East","1692.39","496","0.5787","0.1653","Other"
"12593","Southeast Asia","1691.27","497","0.5791","0.1657","Other"
"11998","Southeast Asia","1689.81","498","0.5796","0.166","Other"
"12017","North America","1689.33","499","0.5801","0.1663","Other"
"12740","Southeast Asia","1689.32","500","0.5806","0.1667","Other"
"11722","North America","1686.95","501","0.5811","0.167","Other"
"10092","Middle East","1686.62","502","0.5816","0.1673","Other"
"12914","North America","1685.46","503","0.5821","0.1677","Other"
"10187","Latin America","1685.33","504","0.5825","0.168","Other"
"11158","Europe","1684.8899999999999","505","0.583","0.1683","Other"
"10996","Southeast Asia","1682.71","506","0.5835","0.1687","Other"
"12911","Europe","1680.9099999999999","507","0.584","0.169","Other"
"12569","North America","1677.93","508","0.5845","0.1693","Other"
"10980","Middle East","1675.7","509","0.585","0.1697","Other"
"12423","Southeast Asia","1671.2199999999998","510","0.5854","0.17","Other"
"10258","Southeast Asia","1670.8","511","0.5859","0.1703","Other"
"10265","Southeast Asia","1664.82","512","0.5864","0.1707","Other"
"10928","Southeast Asia","1662.06","513","0.5869","0.171","Other"
"11583","Europe","1660.74","514","0.5874","0.1713","Other"
"10137","North America","1660.24","515","0.5878","0.1717","Other"
"12750","North America","1659.71","516","0.5883","0.172","Other"
"12827","North America","1658.97","517","0.5888","0.1723","Other"
"10734","Latin America","1655.46","518","0.5893","0.1727","Other"
"11027","Europe","1652.1299999999999","519","0.5897","0.173","Other"
"11062","Europe","1650.48","520","0.5902","0.1733","Other"
"11261","Latin America","1646.52","521","0.5907","0.1737","Other"
"10234","North America","1644.14","522","0.5912","0.174","Other"
"11550","Europe","1643.94","523","0.5916","0.1743","Other"
"11651","North America","1643.54","524","0.5921","0.1747","Other"
"10404","Europe","1643.28","525","0.5926","0.175","Other"
"11575","Latin America","1643.09","526","0.5931","0.1753","Other"
"10642","North America","1642.05","527","0.5935","0.1757","Other"
"12671","Middle East","1641.22","528","0.594","0.176","Other"
"11951","Middle East","1640.18","529","0.5945","0.1763","Other"
"12737","Southeast Asia","1635.59","530","0.5949","0.1767","Other"
"11407","Middle East","1634.7","531","0.5954","0.177","Other"
"11276","North America","1634.52","532","0.5959","0.1773","Other"
"10841","Southeast Asia","1633.41","533","0.5964","0.1777","Other"
"11898","Middle East","1632.27","534","0.5968","0.178","Other"
"12986","North America","1632.2","535","0.5973","0.1783","Other"
"12380","Middle East","1631.54","536","0.5978","0.1787","Other"
"10011","North America","1631.53","537","0.5982","0.179","Other"
"12831","Southeast Asia","1630.5600000000002","538","0.5987","0.1793","Other"
"11708","North America","1628.44","539","0.5992","0.1797","Other"
"12379","Europe","1627.85","540","0.5996","0.18","Other"
"11003","Europe","1625.1","541","0.6001","0.1803","Other"
"11511","Middle East","1624.51","542","0.6006","0.1807","Other"
"10889","Latin America","1623.68","543","0.601","0.181","Other"
"10501","North America","1623.48","544","0.6015","0.1813","Other"
"11171","North America","1622.45","545","0.602","0.1817","Other"
"12706","Latin America","1622.07","546","0.6025","0.182","Other"
"10906","Middle East","1618.32","547","0.6029","0.1823","Other"
"11980","North America","1616.64","548","0.6034","0.1827","Other"
"10707","Middle East","1616.32","549","0.6038","0.183","Other"
"11894","Europe","1607.6499999999999","550","0.6043","0.1833","Other"
"11268","Southeast Asia","1606.1399999999999","551","0.6048","0.1837","Other"
"12966","Europe","1603.75","552","0.6052","0.184","Other"
"12201","Latin America","1601.79","553","0.6057","0.1843","Other"
"11148","Middle East","1598.14","554","0.6062","0.1847","Other"
"10776","Latin America","1593.69","555","0.6066","0.185","Other"
"11573","Southeast Asia","1583.48","556","0.6071","0.1853","Other"
"10537","North America","1582.95","557","0.6075","0.1857","Other"
"10503","Southeast Asia","1581.8700000000001","558","0.608","0.186","Other"
"11875","North America","1581.56","559","0.6084","0.1863","Other"
"10819","North America","1579.05","560","0.6089","0.1867","Other"
"11642","North America","1577.84","561","0.6093","0.187","Other"
"11338","Middle East","1576.75","562","0.6098","0.1873","Other"
"12408","North America","1576.27","563","0.6103","0.1877","Other"
"10550","North America","1575.42","564","0.6107","0.188","Other"
"12548","Middle East","1572.9399999999998","565","0.6112","0.1883","Other"
"10746","Southeast Asia","1572.52","566","0.6116","0.1887","Other"
"11783","Europe","1571.95","567","0.6121","0.189","Other"
"12354","North America","1570.69","568","0.6125","0.1893","Other"
"11853","Europe","1570.64","569","0.613","0.1897","Other"
"10289","Latin America","1567.46","570","0.6134","0.19","Other"
"12458","North America","1561.9","571","0.6139","0.1903","Other"
"11189","Europe","1555.3","572","0.6143","0.1907","Other"
"12885","Europe","1554.8799999999999","573","0.6148","0.191","Other"
"10758","North America","1553.83","574","0.6152","0.1913","Other"
"12759","North America","1552.96","575","0.6157","0.1917","Other"
"10626","Southeast Asia","1551.41","576","0.6161","0.192","Other"
"12709","Latin America","1548.5700000000002","577","0.6165","0.1923","Other"
"10788","Latin America","1543.98","578","0.617","0.1927","Other"
"12598","North America","1542.14","579","0.6174","0.193","Other"
"12483","North America","1541.87","580","0.6179","0.1933","Other"
"12163","North America","1541.57","581","0.6183","0.1937","Other"
"12439","Southeast Asia","1537.47","582","0.6188","0.194","Other"
"11016","Southeast Asia","1537.31","583","0.6192","0.1943","Other"
"11441","Europe","1533.96","584","0.6197","0.1947","Other"
"12394","North America","1529.44","585","0.6201","0.195","Other"
"10082","Southeast Asia","1528.5800000000002","586","0.6205","0.1953","Other"
"11602","North America","1528.5700000000002","587","0.621","0.1957","Other"
"11804","North America","1526.78","588","0.6214","0.196","Other"
"12575","Southeast Asia","1526.26","589","0.6219","0.1963","Other"
"12611","Middle East","1522.9","590","0.6223","0.1967","Other"
"11089","North America","1521.79","591","0.6227","0.197","Other"
"12565","Europe","1520.94","592","0.6232","0.1973","Other"
"11574","Europe","1519.72","593","0.6236","0.1977","Other"
"11842","Latin America","1519.36","594","0.624","0.198","Other"
"10850","Europe","1518.9","595","0.6245","0.1983","Other"
"10712","Europe","1518.86","596","0.6249","0.1987","Other"
"10380","Southeast Asia","1518.6399999999999","597","0.6254","0.199","Other"
"11592","North America","1518.3400000000001","598","0.6258","0.1993","Other"
"12249","Europe","1518.03","599","0.6262","0.1997","Other"
"11769","Europe","1516.35","600","0.6267","0.2","Other"
"12786","Europe","1515.1699999999998","601","0.6271","0.2003","Other"
"11404","Southeast Asia","1514.86","602","0.6275","0.2007","Other"
"11927","Middle East","1512.44","603","0.628","0.201","Other"
"12543","Southeast Asia","1505.99","604","0.6284","0.2013","Other"
"12074","North America","1505.6399999999999","605","0.6288","0.2017","Other"
"12735","Middle East","1502.3200000000002","606","0.6293","0.202","Other"
"12924","North America","1501.21","607","0.6297","0.2023","Other"
"10111","North America","1500.6100000000001","608","0.6301","0.2027","Other"
"12133","North America","1499.7","609","0.6306","0.203","Other"
"10772","Europe","1498.45","610","0.631","0.2033","Other"
"10824","Europe","1494.72","611","0.6314","0.2037","Other"
"10856","North America","1493.3700000000001","612","0.6319","0.204","Other"
"10762","Middle East","1493.25","613","0.6323","0.2043","Other"
"11339","Southeast Asia","1493.14","614","0.6327","0.2047","Other"
"11633","Southeast Asia","1493.06","615","0.6331","0.205","Other"
"12150","Southeast Asia","1492.0500000000002","616","0.6336","0.2053","Other"
"11760","North America","1489.29","617","0.634","0.2057","Other"
"11649","Latin America","1488.05","618","0.6344","0.206","Other"
"11850","Latin America","1484.26","619","0.6349","0.2063","Other"
"12538","North America","1481.77","620","0.6353","0.2067","Other"
"10357","Southeast Asia","1481.05","621","0.6357","0.207","Other"
"10230","North America","1479.52","622","0.6361","0.2073","Other"
"11063","Middle East","1479.44","623","0.6366","0.2077","Other"
"11920","Latin America","1475.85","624","0.637","0.208","Other"
"10316","Southeast Asia","1473.46","625","0.6374","0.2083","Other"
"12756","Southeast Asia","1469.97","626","0.6378","0.2087","Other"
"11509","Southeast Asia","1469.86","627","0.6383","0.209","Other"
"10182","Southeast Asia","1467.34","628","0.6387","0.2093","Other"
"10833","North America","1467.29","629","0.6391","0.2097","Other"
"11767","North America","1464.72","630","0.6395","0.21","Other"
"12451","North America","1463.4299999999998","631","0.6399","0.2103","Other"
"11323","North America","1462.6","632","0.6404","0.2107","Other"
"10656","Southeast Asia","1458.6299999999999","633","0.6408","0.211","Other"
"11570","North America","1455.36","634","0.6412","0.2113","Other"
"10259","Europe","1453.51","635","0.6416","0.2117","Other"
"11701","Middle East","1451.5","636","0.642","0.212","Other"
"11514","North America","1451.31","637","0.6425","0.2123","Other"
"10467","Europe","1451.16","638","0.6429","0.2127","Other"
"12419","North America","1450.92","639","0.6433","0.213","Other"
"10551","Latin America","1450.71","640","0.6437","0.2133","Other"
"11303","Southeast Asia","1449.32","641","0.6441","0.2137","Other"
"10871","Southeast Asia","1448.21","642","0.6445","0.214","Other"
"11869","Southeast Asia","1444.9299999999998","643","0.645","0.2143","Other"
"11773","Europe","1444.23","644","0.6454","0.2147","Other"
"12587","Southeast Asia","1443.7299999999998","645","0.6458","0.215","Other"
"12668","Middle East","1441.2","646","0.6462","0.2153","Other"
"11956","North America","1440.98","647","0.6466","0.2157","Other"
"12946","Europe","1439.58","648","0.647","0.216","Other"
"11959","Europe","1437.42","649","0.6475","0.2163","Other"
"10059","Southeast Asia","1434.8799999999999","650","0.6479","0.2167","Other"
"11794","Middle East","1428.57","651","0.6483","0.217","Other"
"12171","Europe","1426.92","652","0.6487","0.2173","Other"
"12506","North America","1424.52","653","0.6491","0.2177","Other"
"12849","Southeast Asia","1424.1100000000001","654","0.6495","0.218","Other"
"11682","Europe","1419.92","655","0.6499","0.2183","Other"
"11661","Europe","1418.75","656","0.6503","0.2187","Other"
"10159","Europe","1418.23","657","0.6507","0.219","Other"
"12272","Latin America","1416.47","658","0.6511","0.2193","Other"
"11365","Europe","1413.96","659","0.6515","0.2197","Other"
"10769","Middle East","1412.47","660","0.652","0.22","Other"
"11372","Europe","1411.19","661","0.6524","0.2203","Other"
"10695","Southeast Asia","1410.74","662","0.6528","0.2207","Other"
"10966","North America","1410.1100000000001","663","0.6532","0.221","Other"
"12546","North America","1409.01","664","0.6536","0.2213","Other"
"12835","North America","1406.9","665","0.654","0.2217","Other"
"10417","Europe","1406.3","666","0.6544","0.222","Other"
"11408","Europe","1406.17","667","0.6548","0.2223","Other"
"11994","North America","1405.92","668","0.6552","0.2227","Other"
"12641","North America","1405.46","669","0.6556","0.223","Other"
"12906","North America","1404.29","670","0.656","0.2233","Other"
"11863","Southeast Asia","1401.4","671","0.6564","0.2237","Other"
"11652","Middle East","1399.0900000000001","672","0.6568","0.224","Other"
"11582","North America","1397.23","673","0.6572","0.2243","Other"
"10957","North America","1394.53","674","0.6576","0.2247","Other"
"11199","Europe","1393.8700000000001","675","0.658","0.225","Other"
"12714","Middle East","1390.21","676","0.6584","0.2253","Other"
"11620","North America","1387.49","677","0.6588","0.2257","Other"
