"customer_id","region","acquisition_chan","total_spent","orders_count"
"11638","Latin America","Paid Search","123.14000000000001","2"
"11122","North America","Organic","122.24","1"
"12875","Middle East","Referral","121.92999999999999","2"
"11730","North America","Organic","121.91999999999999","2"
"10459","Southeast Asia","Paid Search","121.54","1"
"10950","Middle East","Paid Search","121.43","3"
"12130","North America","Paid Search","120.78","2"
"12067","North America","Email","120.57000000000001","2"
"10892","North America","Influencer","120.15","2"
"11319","Southeast Asia","Paid Search","120.07","2"
"12005","Europe","Influencer","120.01","1"
"12910","North America","Organic","119.91999999999999","2"
"11690","North America","Social Ads","119.4","1"
"12797","Europe","Paid Search","119.36","1"
"11126","Europe","Referral","119.2","1"
"10800","Middle East","Email","118.92","1"
"10148","North America","Social Ads","118.81","3"
"10732","North America","Influencer","118.18","2"
"11591","Europe","Paid Search","116.61","3"
"10040","Europe","Social Ads","116.36","3"
"10575","Europe","Paid Search","116.24","1"
"10225","North America","Email","115.50999999999999","2"
"12282","Europe","Social Ads","115.44","1"
"11948","Southeast Asia","Social Ads","115.38999999999999","3"
"12378","Latin America","Paid Search","115.35","1"
"11947","Europe","Influencer","115.21","1"
"12912","Latin America","Referral","114.94","1"
"10909","North America","Paid Search","114.75999999999999","2"
"12841","North America","Email","114.66","2"
"12035","Latin America","Referral","114.36000000000001","2"
"12415","Middle East","Paid Search","114.29","1"
"11797","Europe","Social Ads","113.85","2"
"12120","Southeast Asia","Organic","113.52","1"
"12717","Middle East","Paid Search","113.18","2"
"10163","North America","Paid Search","113.12","2"
"11383","North America","Paid Search","112.7","1"
"11108","North America","Social Ads","112.69","1"
"12298","North America","Social Ads","112.19","1"
"12044","Europe","Social Ads","112.16","1"
"11455","Middle East","Paid Search","111.91","1"
"10678","North America","Paid Search","111.85","3"
"11393","North America","Paid Search","111.55","1"
"10595","Latin America","Organic","110.84","2"
"10045","Europe","Email","110.78999999999999","3"
"11741","Europe","Referral","110.49000000000001","3"
"10410","Latin America","Paid Search","110.22","1"
"12424","Southeast Asia","Email","110.18","2"
"12169","Latin America","Social Ads","109.98","2"
"11490","Latin America","Paid Search","109.94","1"
"12393","Middle East","Influencer","109.78","1"
"10779","Europe","Paid Search","109.75","2"
"11529","Southeast Asia","Paid Search","109.64","1"
"10383","Middle East","Social Ads","109.30000000000001","3"
"12341","Europe","Paid Search","107.94","1"
"10664","North America","Email","107.9","1"
"12322","Southeast Asia","Paid Search","107.9","1"
"10343","Europe","Paid Search","107.59","2"
"12918","Europe","Paid Search","107.50999999999999","2"
"12868","Europe","Email","107.39","2"
"10367","Southeast Asia","Referral","107.26","3"
"11629","North America","Paid Search","106.92999999999999","2"
"11168","Southeast Asia","Paid Search","106.49","1"
"12338","North America","Social Ads","106.32000000000001","2"
"12617","North America","Organic","105.68","1"
"12816","Southeast Asia","Paid Search","105.44","1"
"12274","Southeast Asia","Email","104.93","2"
"11513","North America","Social Ads","104.78","1"
"10469","Middle East","Email","104.63","3"
"12627","Europe","Organic","104.6","1"
"11421","Europe","Paid Search","104.41","1"
"10452","Europe","Paid Search","103.94","1"
"11814","Europe","Paid Search","103.33000000000001","2"
"11819","North America","Social Ads","103.16","2"
"11478","Europe","Organic","102.87","1"
"10117","Southeast Asia","Social Ads","102.69","2"
"12119","Europe","Organic","102.47999999999999","2"
"10866","Europe","Organic","102.4","2"
"10401","North America","Email","102.32","2"
"10718","Europe","Paid Search","102.03","1"
"11811","Europe","Organic","101.98","1"
"10070","North America","Paid Search","101.4","2"
"11081","Southeast Asia","Social Ads","101.14","2"
"11068","North America","Social Ads","100.19","1"
"10202","Europe","Email","99.61","1"
"12070","Europe","Email","99.37","1"
"12000","North America","Paid Search","98.94","2"
"10260","North America","Social Ads","98.81","3"
"10371","Europe","Organic","98.29","1"
"10439","North America","Paid Search","98.17","2"
"11315","North America","Paid Search","97.06","2"
"10773","Southeast Asia","Social Ads","96.92","2"
"12801","Southeast Asia","Influencer","96.39","1"
"10997","Southeast Asia","Organic","96.1","2"
"12455","Latin America","Organic","95.98","3"
"10387","Europe","Email","95.74","1"
"11065","Europe","Paid Search","95.69999999999999","2"
"10910","Southeast Asia","Paid Search","95.5","2"
"12427","Middle East","Social Ads","95.45","1"
"12184","Latin America","Social Ads","95.2","1"
"10400","Southeast Asia","Organic","95.1","3"
"10592","Latin America","Paid Search","95.05","2"
"12584","North America","Paid Search","94.87","2"
"10396","Latin America","Paid Search","94.79","1"
"11568","North America","Email","94.52","1"
"10655","North America","Paid Search","94.38","1"
"11363","Latin America","Social Ads","94.38","1"
"12343","Middle East","Organic","94.28","2"
"11563","Southeast Asia","Social Ads","93.53","1"
"10285","Southeast Asia","Paid Search","93.23","2"
"12100","Middle East","Social Ads","92.75","2"
"11423","Southeast Asia","Organic","92.4","1"
"10879","North America","Paid Search","92.04","1"
"10264","Europe","Paid Search","91.97","1"
"12254","North America","Social Ads","91.94999999999999","2"
"10586","Europe","Paid Search","91.74000000000001","2"
"12690","North America","Social Ads","91.68","1"
"10849","Southeast Asia","Referral","91.55","1"
"10328","Southeast Asia","Social Ads","91.49","2"
"11391","Europe","Email","91.41","2"
"10774","North America","Organic","91.32","1"
"12526","North America","Paid Search","91.19","1"
"12585","North America","Paid Search","90.78","2"
"12838","North America","Organic","90.31","2"
"11055","Europe","Influencer","90.29","2"
"11506","Europe","Organic","89.58","3"
"12806","Middle East","Organic","89.57","2"
"12464","Europe","Paid Search","89.17","1"
"10500","Southeast Asia","Referral","89.09","1"
"11985","Middle East","Organic","89.02","1"
"10591","Southeast Asia","Influencer","88.84","3"
"11635","Southeast Asia","Organic","88.07","1"
"11336","North America","Referral","87.46000000000001","2"
"11485","North America","Paid Search","87.4","1"
"10140","Southeast Asia","Organic","87.09","1"
"10765","Southeast Asia","Paid Search","86.9","2"
"11763","Southeast Asia","Paid Search","86.59","2"
"11512","Southeast Asia","Organic","86.27","2"
"12869","Europe","Social Ads","85.8","2"
"12772","Europe","Paid Search","85.55","2"
"10711","North America","Paid Search","85.3","2"
"10635","Middle East","Social Ads","85.28","2"
"10549","Europe","Email","85.18","2"
"12830","Europe","Paid Search","84.98","2"
"10907","North America","Influencer","84.92999999999999","2"
"11443","North America","Organic","84.66","2"
"11440","Southeast Asia","Organic","83.56","1"
"11498","Middle East","Paid Search","83.06","1"
"11857","North America","Paid Search","82.39","1"
"10540","Latin America","Organic","82.36","2"
"12126","Europe","Email","82.27","2"
"12802","Middle East","Paid Search","82.18","1"
"11129","Middle East","Social Ads","82.07","1"
"10855","North America","Email","81.76","2"
"11002","North America","Paid Search","81.66","1"
"10700","Middle East","Organic","81.38","2"
"11231","Latin America","Paid Search","81.33","2"
"12405","Latin America","Social Ads","80.52","2"
"12981","Latin America","Paid Search","80.3","2"
"12095","North America","Social Ads","80.25","1"
"11782","Latin America","Organic","80.14","1"
"10979","North America","Social Ads","80.12","1"
"10636","Europe","Influencer","79.89","2"
"11772","North America","Paid Search","79.76","1"
"11083","Europe","Paid Search","79.55","2"
"12775","Europe","Paid Search","78.58","1"
"10792","Latin America","Paid Search","78.27","1"
"12516","North America","Email","77.81","1"
"10619","Southeast Asia","Social Ads","77.58","2"
"12101","Southeast Asia","Social Ads","76.72999999999999","2"
"11988","Europe","Social Ads","76.49000000000001","2"
"11718","Latin America","Paid Search","75.74","1"
"11277","North America","Paid Search","75.73","1"
"11329","Southeast Asia","Paid Search","75.43","1"
"10523","Middle East","Organic","75.24","1"
"12196","North America","Paid Search","75.01","1"
"11957","Southeast Asia","Paid Search","74.77","1"
"12045","North America","Social Ads","74.58","3"
"10486","Latin America","Paid Search","74.38","1"
"10003","Southeast Asia","Email","74.1","1"
"11246","Latin America","Paid Search","74.1","1"
"10373","North America","Social Ads","73.42","2"
"10485","Europe","Organic","73.22","1"
"10598","North America","Paid Search","73.12","1"
"11713","North America","Social Ads","72.66","1"
"12192","Southeast Asia","Referral","72.39","2"
"11725","Middle East","Paid Search","72.24","1"
"11272","North America","Paid Search","72.19","2"
"12444","Middle East","Organic","71.84","2"
"12931","Europe","Paid Search","70.94","1"
"10599","Southeast Asia","Paid Search","70.78","1"
"10392","North America","Paid Search","70.45","1"
"10894","North America","Paid Search","70.16","1"
"10108","Southeast Asia","Social Ads","69.93","2"
"12655","Southeast Asia","Social Ads","69.92","1"
"12179","Europe","Social Ads","69.82","1"
"11149","North America","Social Ads","69.69","1"
"10425","Europe","Paid Search","69.58","1"
"10411","Latin America","Social Ads","69.44","2"
"11778","Southeast Asia","Social Ads","69.43","1"
"10508","North America","Social Ads","69.18","2"
"10395","Europe","Organic","68.95","2"
"10554","Middle East","Referral","68.46","1"
"10071","North America","Social Ads","68.44","1"
"10086","Southeast Asia","Paid Search","68.39","1"
"10621","Southeast Asia","Paid Search","68.28","3"
"10790","Latin America","Paid Search","68.28","1"
"11683","Europe","Referral","67.69","2"
"10134","Europe","Social Ads","66.66","2"
"10212","Europe","Referral","66.42","1"
"12804","North America","Paid Search","65.95","1"
"11982","North America","Paid Search","65.91","1"
"11052","Southeast Asia","Paid Search","65.8","1"
"10791","North America","Social Ads","65.78999999999999","2"
"11182","North America","Paid Search","65.78","2"
"11828","Latin America","Social Ads","65.78","1"
"11180","North America","Paid Search","65.32","1"
"10232","Latin America","Social Ads","65.2","2"
"11274","North America","Paid Search","65.17","2"
"12278","North America","Paid Search","65.01","1"
"10161","North America","Organic","64.94","2"
"12808","Southeast Asia","Email","64.93","1"
"12426","Latin America","Social Ads","64.6","1"
"11891","Southeast Asia","Paid Search","64.31","1"
"12500","Europe","Organic","64.26","1"
"10865","Europe","Organic","64.12","1"
"12467","Europe","Organic","63.81","1"
"10874","Europe","Paid Search","63.56","1"
"12793","Southeast Asia","Referral","63.2","1"
"10552","North America","Paid Search","63.01","1"
"11628","Middle East","Referral","62.84","1"
"10453","North America","Paid Search","62.82","1"
"11601","Southeast Asia","Paid Search","62.82","1"
"10781","North America","Influencer","60.3","1"
"12686","Southeast Asia","Email","59.769999999999996","2"
"10109","Southeast Asia","Influencer","59.21","1"
"11446","Southeast Asia","Social Ads","58.84","2"
"10042","North America","Paid Search","58.62","1"
"11499","Europe","Email","58.13","1"
"11964","Southeast Asia","Paid Search","58.02","1"
"10780","Middle East","Social Ads","57.74","1"
"10065","Europe","Social Ads","57.72","1"
"12968","Europe","Paid Search","57.32","1"
"10901","Middle East","Organic","57.29","1"
"11562","Europe","Email","57.24","1"
"10440","Europe","Paid Search","56.62","1"
"10023","Latin America","Organic","56.38","1"
"12602","Europe","Paid Search","55.9","1"
"12268","Southeast Asia","Influencer","55.67","1"
"10558","North America","Social Ads","55.61","1"
"12139","Latin America","Influencer","55.61","2"
"10902","Latin America","Paid Search","55.54","1"
"12642","North America","Social Ads","55.13","1"
"11884","Europe","Influencer","54.97","1"
"12694","Latin America","Paid Search","54.76","1"
"10295","Southeast Asia","Social Ads","53.41","1"
"12374","Latin America","Organic","53.32","1"
"10842","Latin America","Social Ads","53.25","2"
"11344","North America","Social Ads","53.15","1"
"11663","Europe","Social Ads","52.63","1"
"11439","North America","Social Ads","52.58","1"
"11505","Europe","Email","52.01","2"
"10517","North America","Paid Search","51.88","1"
"12710","Southeast Asia","Influencer","50.93","2"
"11327","North America","Referral","50.82","1"
"10515","Latin America","Social Ads","50.07","1"
"12212","Middle East","Paid Search","50","1"
"12512","Latin America","Social Ads","49.31","1"
"10189","Middle East","Paid Search","49.040000000000006","2"
"10782","North America","Paid Search","48.62","1"
"11082","Latin America","Organic","48.5","1"
"12922","North America","Paid Search","48.29","1"
"11070","Middle East","Paid Search","46.76","1"
"10793","Southeast Asia","Paid Search","46.65","2"
"12894","Europe","Paid Search","46.57","1"
"12034","Europe","Social Ads","46.54","1"
"10062","North America","Paid Search","46.1","1"
"10351","North America","Paid Search","45.91","1"
"12878","Latin America","Paid Search","45.9","2"
"11630","Europe","Social Ads","45.78","2"
"11476","Europe","Social Ads","45.66","1"
"10708","Latin America","Paid Search","44.58","1"
"12334","Latin America","Paid Search","44.55","1"
"10431","Southeast Asia","Social Ads","43.28","2"
"10756","North America","Paid Search","43.22","1"
"10924","North America","Paid Search","43.21","2"
"12146","North America","Paid Search","43.02","1"
"10418","Southeast Asia","Organic","42.92","1"
"10015","Southeast Asia","Organic","42.78","1"
"10027","North America","Social Ads","41.94","1"
"11645","Europe","Paid Search","41.9","2"
"10366","Europe","Paid Search","41.32","1"
"10052","Southeast Asia","Social Ads","41.02","1"
"12533","Europe","Social Ads","40.68","1"
"10673","Southeast Asia","Email","40.04","2"
"11473","Middle East","Social Ads","39.8","1"
"10155","Latin America","Social Ads","39.09","1"
"12955","Southeast Asia","Paid Search","39.07","2"
"11500","Southeast Asia","Paid Search","39.02","1"
"11646","Middle East","Organic","38.74","1"
"12349","Southeast Asia","Email","38.74","1"
"10528","North America","Organic","38.01","1"
"12214","Middle East","Paid Search","37.95","1"
"11984","Europe","Influencer","37.71","2"
"12504","Europe","Paid Search","37.28","1"
"11008","Middle East","Social Ads","37.17","1"
"12093","Middle East","Social Ads","37.17","1"
"10990","Southeast Asia","Paid Search","37.03","1"
"10941","Europe","Email","36.79","1"
"11968","North America","Social Ads","36.69","1"
"12063","Europe","Paid Search","36.61","1"
"12003","North America","Social Ads","36.39","2"
"12167","North America","Social Ads","36.24","1"
"11280","Europe","Social Ads","35.82","1"
"11456","North America","Paid Search","35.51","1"
"12479","Latin America","Social Ads","35.32","2"
"12651","Middle East","Social Ads","33.79","1"
"12969","North America","Influencer","32.66","1"
"11830","Southeast Asia","Influencer","32.28","1"
"12402","Southeast Asia","Paid Search","32.24","1"
"10320","Europe","Paid Search","29.62","1"
"12082","Latin America","Organic","28.95","1"
"12416","Europe","Paid Search","28.85","1"
"12738","North America","Social Ads","28.75","1"
"11467","North America","Organic","28.6","2"
"12099","Southeast Asia","Paid Search","28.35","1"
"10284","North America","Influencer","28.14","2"
"10669","Latin America","Influencer","27.96","1"
"10813","North America","Email","27.69","1"
"10920","North America","Paid Search","27.54","1"
"11526","North America","Social Ads","27.11","1"
"12080","Southeast Asia","Social Ads","26.37","1"
"12431","Europe","Paid Search","26.2","1"
"11724","Southeast Asia","Organic","26.11","1"
"11420","Southeast Asia","Email","26.01","1"
"11532","Latin America","Paid Search","26.01","1"
"10663","Latin America","Paid Search","25.86","1"
"12050","Latin America","Paid Search","25.52","1"
"10807","North America","Referral","25.36","1"
"11492","Europe","Social Ads","25.29","1"
"11825","Middle East","Paid Search","25.1","1"
"11079","North America","Paid Search","24.67","2"
"10576","Europe","Paid Search","24.33","1"
"11996","North America","Social Ads","24.23","1"
"12279","Southeast Asia","Social Ads","24.23","1"
"11226","Southeast Asia","Paid Search","23.92","1"
"11747","Europe","Paid Search","23.4","1"
"12142","Europe","Paid Search","23.23","2"
"11310","Latin America","Social Ads","23","1"
"12545","North America","Paid Search","22.83","1"
"11768","Southeast Asia","Social Ads","22.74","1"
"12821","Europe","Paid Search","22.71","1"
"11012","Latin America","Social Ads","22.68","1"
"10484","North America","Paid Search","21.94","1"
"10489","Europe","Paid Search","21.71","1"
"12825","Southeast Asia","Paid Search","21.64","1"
"10211","Southeast Asia","Social Ads","21.62","1"
"10466","Middle East","Paid Search","21.38","1"
"11979","Europe","Paid Search","21.13","1"
"12812","Southeast Asia","Paid Search","21.06","1"
"12009","Europe","Paid Search","20.92","1"
"11010","Latin America","Paid Search","20.9","1"
"11970","Europe","Paid Search","20.44","1"
"11470","Southeast Asia","Paid Search","20.29","1"
"10270","Europe","Paid Search","20.25","1"
"12244","North America","Social Ads","20.25","1"
"12659","North America","Social Ads","19.96","1"
"10435","Latin America","Paid Search","19.71","1"
"11049","Europe","Influencer","19.43","1"
"10761","Europe","Paid Search","18.93","1"
"12281","Latin America","Social Ads","18.86","1"
"10116","North America","Social Ads","18.78","1"
"10717","Europe","Paid Search","18.74","1"
"12663","Europe","Paid Search","18.64","1"
"10992","Middle East","Paid Search","18.62","1"
"10490","Europe","Social Ads","18.47","1"
"11787","Latin America","Social Ads","18.22","1"
"12364","Europe","Organic","18.22","1"
"10349","Europe","Paid Search","18.21","1"
"11271","Europe","Paid Search","17.78","1"
"12624","Middle East","Paid Search","17.78","1"
"10186","Europe","Paid Search","17.77","1"
"12897","Middle East","Social Ads","17.57","1"
"12576","Latin America","Email","17.32","1"
"11576","North America","Paid Search","17.26","1"
"10736","North America","Email","16.76","1"
"11650","Southeast Asia","Social Ads","16.43","1"
"11427","North America","Paid Search","15.75","1"
"12221","Latin America","Paid Search","14.9","1"
"12554","North America","Social Ads","14.04","1"
"10821","Europe","Influencer","13.66","1"
"12952","Europe","Paid Search","12.23","1"
"10075","Southeast Asia","Paid Search","12.06","1"
"12927","Latin America","Social Ads","11.8","1"
"10150","North America","Social Ads","11.21","1"
"12411","North America","Paid Search","11.21","1"
"10227","Southeast Asia","Paid Search","10.92","1"
"12460","Europe","Organic","10.87","1"
"11286","Europe","Paid Search","5","1"
